year,state,abbr,electors,d_pv,d_2pv,d_pv_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb_party,d_incumb,r_incumb,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area
1972,Kentucky,KY,9,34.76902554,35.42928871,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,3335728,39732
1972,Louisiana,LA,10,28.35421321,30.26840773,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,3761646,43566
1972,Maine_d1,ME_d1,1,39,39,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1034292,30865
1972,Maine_d2,ME_d2,1,38,38,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1034292,30865
1972,Maine_full,ME_full,2,38.48434231,38.50547427,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1034292,30865
1972,Maryland,MD,10,37.35976635,37.88377678,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,4073499,9775
1972,Massachusetts,MA,14,54.19569896,54.50912985,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,1,0,0,1,0,1,0,0,0,0,5760302,7838
1972,Michigan,MI,21,41.81372795,42.65911873,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,9028944,56539
1972,Minnesota,MN,10,46.06810086,47.17975556,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,3869747,79617
1972,Mississippi,MS,7,19.62682073,20.0633954,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,2307117,46914
1972,Missouri,MO,12,37.70566488,37.70566488,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,4758780,68898
1972,Montana,MT,4,37.84504554,39.51599912,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,718732,145556
1972,Nebraska_d1,NE_d1,0,29.49752641,29.49752641,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1519013,76878
1972,Nebraska_d2,NE_d2,0,29.49752641,29.49752641,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1519013,76878
1972,Nebraska_d3,NE_d3,0,29.49752641,29.49752641,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1519013,76878
1972,Nebraska_full,NE_full,5,29.49752641,29.49752641,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1519013,76878
1972,Nevada,NV,3,36.31922362,36.31922362,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,546789,109806
1972,New Hampshire,NH,4,34.85462149,35.26634137,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,781107,8969
1972,New Jersey,NJ,17,36.77433389,37.39207311,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,7335042,7419
1972,New Mexico,NM,4,36.55679383,37.45360907,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1078697,121365
1972,New York,NY,41,41.20572535,41.3093646,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,1,18339400,47224
1972,North Carolina,NC,13,28.88855086,29.3724399,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,5301150,48718
1972,North Dakota,ND,3,35.78573618,36.57069579,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,631119,68994
1972,Ohio,OH,25,38.07008765,38.96525022,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,10746993,40953
1972,Oklahoma,OK,8,23.99718419,24.56309656,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,2658646,68679
1972,Oregon,OR,6,42.32573878,44.65993364,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,2197297,96003
1972,Pennsylvania,PA,27,39.13131342,39.83070271,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,11908233,44820
1972,Rhode Island,RI,4,46.81126866,46.89924535,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,974790,1034
1972,South Carolina,SC,8,27.92087095,28.34669019,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,2719197,30111
1972,South Dakota,SD,4,45.52315274,45.67082543,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,1,0,1,0,677234,75898
1972,Tennessee,TN,10,29.74511773,30.52638324,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,4094611,41220
1972,Texas,TX,26,33.23887311,33.4268315,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,11759148,261914
1972,Utah,UT,4,26.39296433,28.06766431,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1135449,82168
1972,Vermont,VT,3,36.46721513,36.78658342,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,463143,9249
1972,Virginia,VA,12,30.12225647,30.74773361,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,4824472,39598
1972,Washington,WA,9,38.63991292,40.43732021,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,3447885,66582
1972,West Virginia,WV,6,36.38973818,36.38973818,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,1797648,24087
1972,Wisconsin,WI,11,43.72488383,45.01957097,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,4502412,54314
1972,Wyoming,WY,3,30.4719379,30.62932428,37.53335786,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,0,0,1,0,1,0,0,0,0,347345,97105
1976,Alabama,AL,9,55.72726888,56.66672398,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,3735139,50750
1976,Alaska,AK,3,35.65313092,38.10817123,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,400969,570641
1976,Arizona,AZ,6,39.79997819,41.38669698,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,2346157,113642
1976,Arkansas,AR,6,64.96172813,65.04885148,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,2170161,52075
1976,California,CA,45,47.95482184,49.08217269,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,21935909,155973
1976,Colorado,CO,7,42.609946,44.09245617,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,2632306,103730
1976,Connecticut,CT,8,46.73370096,47.38998329,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,3083335,4845
1976,Delaware,DE,3,51.9690887,52.73013809,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,590166,1955
1976,District Of Columbia,DC,3,81.63122668,83.17772239,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,685603,68
1976,Florida,FL,17,51.92610623,52.68020187,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,8667379,53997
1976,Georgia,GA,12,66.93829486,66.93829486,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,1,0,1,0,5132812,57919
1976,Hawaii,HI,4,50.59199934,51.28263124,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,904191,6423
1976,Idaho,ID,4,37.11854563,38.26700937,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,856983,82751
1976,Illinois,IL,26,48.10759027,48.99716625,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,11342853,55593
1976,Indiana,IN,13,45.70038579,46.15122219,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,5389088,35870
1976,Iowa,IA,8,48.45849654,49.48383415,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,2903082,55875
1976,Kansas,KS,7,44.93639368,46.12445924,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,2301001,81823
1976,Kentucky,KY,9,52.75424927,53.65402864,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,3529257,39732
1976,Louisiana,LA,10,51.77499622,52.95957515,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,3950605,43566
1976,Maine_d1,ME_d1,1,48,49.48453608,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1088412,30865
1976,Maine_d2,ME_d2,1,48,49.48453608,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1088412,30865
1976,Maine_full,ME_full,2,48.09407663,49.56882111,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1088412,30865
1976,Maryland,MD,10,53.03541992,53.03541992,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,4150539,9775
1976,Massachusetts,MA,14,56.11157823,58.11462217,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,5743672,7838
1976,Michigan,MI,21,46.46507412,47.25622595,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,1,9129205,56539
1976,Minnesota,MN,10,54.89630146,56.64198197,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,3964680,79617
1976,Mississippi,MS,7,49.62701232,50.96788853,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,2429756,46914
1976,Missouri,MO,12,51.10498567,51.84190712,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,4839029,68898
1976,Montana,MT,4,45.40418697,46.21565385,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,757317,145556
1976,Nebraska_d1,NE_d1,0,38.4496719,39.37354851,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1550911,76878
1976,Nebraska_d2,NE_d2,0,38.4496719,39.37354851,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1550911,76878
1976,Nebraska_d3,NE_d3,0,38.4496719,39.37354851,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1550911,76878
1976,Nebraska_full,NE_full,5,38.44967194,39.37354855,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1550911,76878
1976,Nevada,NV,3,45.80980404,47.73060407,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,646975,109806
1976,New Hampshire,NH,4,43.4726921,44.26074705,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,845248,8969
1976,New Jersey,NJ,17,47.92391503,48.89933153,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,7339745,7419
1976,New Mexico,NM,4,48.28440433,48.75523248,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1189295,121365
1976,New York,NY,41,48.65083286,53.44519461,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,17940541,47224
1976,North Carolina,NC,13,55.26918671,55.5532925,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,5607964,48718
1976,North Dakota,ND,3,45.77004319,46.9619895,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,645797,68994
1976,Ohio,OH,25,48.89868667,50.1163546,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,10752662,40953
1976,Oklahoma,OK,8,48.74722019,49.38477948,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,2826815,68679
1976,Oregon,OR,6,47.61806276,49.91282683,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,2378262,96003
1976,Pennsylvania,PA,27,50.39567935,51.35713909,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,11897378,44820
1976,Rhode Island,RI,4,55.44200456,55.67237732,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,946089,1034
1976,South Carolina,SC,8,56.16951767,56.56610905,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,2943657,30111
1976,South Dakota,SD,4,48.91212526,49.25696563,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,686390,75898
1976,Tennessee,TN,10,55.94074831,56.57294458,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,4346928,41220
1976,Texas,TX,26,51.13895681,51.59850323,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,12904089,261914
1976,Utah,UT,4,33.64817874,35.01994162,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,1274928,82168
1976,Vermont,VT,3,42.30405325,43.66136319,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,484928,9249
1976,Virginia,VA,12,47.95821563,49.31358114,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,5121863,39598
1976,Washington,WA,9,46.11426044,47.97970643,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,3693610,66582
1976,West Virginia,WV,6,58.06951865,58.06951865,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,1879503,24087
1976,Wisconsin,WI,11,49.50336357,50.86164367,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,1,0,0,1,0,1,0,0,0,0,4595904,54314
1976,Wyoming,WY,3,39.80926553,40.1655954,49.85266664,51.13734917,"Carter, Jimmy","Ford, Gerald",1,297,241,0,0,0,1,0,1,0,0,0,0,396952,97105
1980,Alabama,AL,9,47.44885907,49.3236617,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,3900368,50750
1980,Alaska,AK,3,26.4079018,32.70081436,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,405315,570641
1980,Arizona,AZ,6,28.24468359,31.78791317,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2737774,113642
1980,Arkansas,AR,6,47.52263062,49.68029406,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2288738,52075
1980,California,CA,45,35.91943691,40.53337544,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,1,23800800,155973
1980,Colorado,CO,7,31.0700325,36.06965978,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2908803,103730
1980,Connecticut,CT,8,38.52220567,44.44280368,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,3113174,4845
1980,Delaware,DE,3,44.87414498,48.73321475,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,594919,1955
1980,District Of Columbia,DC,3,74.89317898,84.81673006,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,638333,68
1980,Florida,FL,17,38.50021983,40.94923705,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,9839835,53997
1980,Georgia,GA,12,55.79610535,57.66239969,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,1,0,1,0,5486174,57919
1980,Hawaii,HI,4,44.80211813,51.08405923,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,967710,6423
1980,Idaho,ID,4,25.19071579,27.48677321,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,947983,82751
1980,Illinois,IL,26,41.71640818,45.66033762,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,1,0,0,11434702,55593
1980,Indiana,IN,13,37.65319244,40.20267133,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,5490721,35870
1980,Iowa,IA,8,38.60416298,42.93684973,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2914018,55875
1980,Kansas,KS,7,33.28757546,36.52451056,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2369039,81823
1980,Kentucky,KY,9,47.65391583,49.2872544,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,3664221,39732
1980,Louisiana,LA,10,45.74823178,47.18911401,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,4223101,43566
1980,Maine_d1,ME_d1,1,42,48.27586207,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1126860,30865
1980,Maine_d2,ME_d2,1,43,48.31460674,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1126860,30865
1980,Maine_full,ME_full,2,42.2503542,48.09051657,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1126860,30865
1980,Maryland,MD,10,47.13812954,51.61913807,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,4227643,9775
1980,Massachusetts,MA,14,41.74977913,49.90932699,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,5746075,7838
1980,Michigan,MI,21,42.4974135,46.4535891,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,9255553,56539
1980,Minnesota,MN,10,46.50156244,52.21361455,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,4085017,79617
1980,Mississippi,MS,7,48.13916456,49.32166779,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2525342,46914
1980,Missouri,MO,12,44.34571659,46.43458566,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,4921966,68898
1980,Montana,MT,4,32.4306502,36.33475555,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,788752,145556
1980,Nebraska_d1,NE_d1,0,26.02273847,28.41755487,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1572296,76878
1980,Nebraska_d2,NE_d2,0,26.02273847,28.41755487,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1572296,76878
1980,Nebraska_d3,NE_d3,0,26.02273847,28.41755487,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1572296,76878
1980,Nebraska_full,NE_full,5,26.02273847,28.41755487,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1572296,76878
1980,Nevada,NV,3,27.35666333,30.07267134,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,810215,109806
1980,New Hampshire,NH,4,28.3507383,32.93230763,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,924250,8969
1980,New Jersey,NJ,17,38.55799204,42.59085548,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,7376330,7419
1980,New Mexico,NM,4,36.78482894,40.09173326,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1309400,121365
1980,New York,NY,41,43.99209992,50.84486381,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,17566754,47224
1980,North Carolina,NC,13,47.18285535,48.90031737,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,5898980,48718
1980,North Dakota,ND,3,26.2985029,29.01929025,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,654380,68994
1980,Ohio,OH,25,40.90981354,44.26451499,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,10800650,40953
1980,Oklahoma,OK,8,34.96766135,36.62786672,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,3040758,68679
1980,Oregon,OR,6,38.66981065,44.44740615,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,2641218,96003
1980,Pennsylvania,PA,27,42.47593062,46.13836413,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,11868305,44820
1980,Rhode Island,RI,4,47.68214786,56.16605547,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,948773,1034
1980,South Carolina,SC,8,48.20896631,49.36270673,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,3134502,30111
1980,South Dakota,SD,4,31.6918063,34.36654114,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,690851,75898
1980,Tennessee,TN,10,48.40771852,49.85007754,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,4600252,41220
1980,Texas,TX,26,41.42003014,42.83265921,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,14338208,261914
1980,Utah,UT,4,20.56866484,22.03481496,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,1472595,82168
1980,Vermont,VT,3,38.42118341,46.41069204,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,512524,9249
1980,Virginia,VA,12,40.30874069,43.18413947,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,5368334,39598
1980,Washington,WA,9,37.31607203,42.90465391,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,4154678,66582
1980,West Virginia,WV,6,49.81083481,52.36978172,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,1,1,1,0,0,0,0,0,0,0,1951349,24087
1980,Wisconsin,WI,11,43.18031551,47.40969142,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,4712045,54314
1980,Wyoming,WY,3,27.97021159,30.86737402,41.01993031,44.84244123,"Carter, Jimmy","Reagan, Ronald",0,90,448,0,1,1,0,0,0,0,0,0,0,474185,97105
1984,Alabama,AL,9,38.28078127,38.73660465,40.41861657,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3951820,50750
