year,state,abbr,electors,d_pv,r_pv,margin,pl,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb_party,d_incumb,r_incumb,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,jobs_pct_change,pce_pct_change,rdpi_pct_change,cpi_pct_change,ics_pct_change,sp500_avg,unemp_avg
1984,Maine_d1,ME_d1,1,40,60,-20,-0.41861657,40,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1155635,30865,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Maine_d2,ME_d2,1,38,62,-24,-2.41861657,38,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1155635,30865,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Maine_full,ME_full,2,38.78104074,60.83406852,-22.05302778,-1.63757583,38.9308821,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1155635,30865,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Maryland,MD,10,47.01639086,52.50505259,-5.488661726,6.59777429,47.24247281,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4365243,9775,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Massachusetts,MA,13,48.43378267,51.22078251,-2.786999841,8.0151661,48.60166976,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,5840773,7838,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Michigan,MI,20,40.23607594,59.22602717,-18.98995123,-0.18254063,40.453675,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,9049452,56539,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Minnesota,MN,10,49.71884656,49.53841518,0.180431379,9.30022999,50.09089077,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,1,0,0,1,1,0,1,0,1,0,4157706,79617,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Mississippi,MS,7,37.42328159,61.88232119,-24.4590396,-2.99533498,37.68496494,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2578051,46914,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Missouri,MO,11,39.97524933,60.02475067,-20.04950134,-0.44336724,39.97524933,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4975278,68898,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Montana,MT,4,38.17658185,60.47448208,-22.29790023,-2.24203472,38.69860124,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,820905,145556,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Nebraska_d1,NE_d1,0,28.80982686,70.55069087,-41.74086401,-11.60878971,28.99524632,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Nebraska_d2,NE_d2,0,28.80982686,70.55069087,-41.74086401,-11.60878971,28.99524632,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Nebraska_d3,NE_d3,0,28.80982686,70.55069087,-41.74086401,-11.60878971,28.99524632,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Nebraska_full,NE_full,5,28.80982686,70.55069087,-41.74086401,-11.60878971,28.99524632,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1588639,76878,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Nevada,NV,4,32.41934514,66.76995015,-34.35060501,-7.99927143,32.68431845,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,924922,109806,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,New Hampshire,NH,4,30.94516899,68.66733177,-37.72216278,-9.47344758,31.06554775,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,976864,8969,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,New Jersey,NJ,16,39.19754794,60.09051973,-20.89297179,-1.22106863,39.47860892,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,7515473,7419,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,New Mexico,NM,5,39.22643233,59.70429846,-20.47786613,-1.19218424,39.65040187,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1416717,121365,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,New York,NY,36,44.09238689,49.60501322,-5.512626325,3.67377032,47.05828213,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,17745684,47224,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,North Carolina,NC,13,37.89196368,61.89689895,-24.00493527,-2.52665289,37.97213705,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,6164006,48718,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,North Dakota,ND,3,33.79896495,64.83974223,-31.04077728,-6.61965162,34.26541762,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,680497,68994,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Ohio,OH,23,40.00319948,58.69868634,-18.69548686,-0.41541709,40.52931628,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,10737746,40953,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Oklahoma,OK,8,30.66714662,68.61085185,-37.94370523,-9.75146995,30.89017415,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3285533,68679,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Oregon,OR,7,43.73968123,55.90582189,-12.16614066,3.32106466,43.89528866,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,2666588,96003,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Pennsylvania,PA,25,45.98917667,53.34106791,-7.351891241,5.5705601,46.29926853,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,11815172,44820,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Rhode Island,RI,4,48.01736466,51.66520905,-3.64784439,7.59874809,48.17026976,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,961894,1034,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,South Carolina,SC,8,35.56517151,63.5540082,-27.98883669,-4.85344506,35.88122058,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,3271868,30111,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,South Dakota,SD,3,36.52879978,63.00339449,-26.47459471,-3.88981679,36.70048676,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,697249,75898,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Tennessee,TN,11,41.57224942,57.83972249,-16.26747307,1.15363285,41.8181519,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4686737,41220,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Texas,TX,29,36.11394829,63.61061301,-27.49666472,-4.30466828,36.21369482,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,16007086,261914,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Utah,UT,5,24.67521948,74.50179144,-49.82657196,-15.74339709,24.87997899,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1622342,82168,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Vermont,VT,3,40.81241127,57.9230989,-17.11068763,0.3937947,41.33508927,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,526660,9249,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Virginia,VA,12,37.09293848,62.28716107,-25.19422259,-3.32567809,37.32431206,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,5643870,39598,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Washington,WA,10,42.58081721,56.09175908,-13.51094187,2.16220064,43.15364898,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4343656,66582,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,West Virginia,WV,6,44.59783457,55.1121181,-10.51428353,4.179218,44.72756568,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,1927697,24087,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Wisconsin,WI,11,45.02170061,54.19315284,-9.171452226,4.60308404,45.37798429,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,4735563,54314,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1984,Wyoming,WY,3,28.2428771,70.50982176,-42.26694466,-12.17573947,28.59960024,40.41861657,58.46086046,-18.04224389,40.87664881,"Mondale, Walter","Reagan, Ronald",0,13,525,0,0,0,1,1,0,0,0,0,0,504896,97105,1.068532291,1.142525437,1.827851591,-0.156459858,1.864404181,-0.62487861,2.342229144
1988,Alabama,AL,9,39.86329831,59.16504894,-19.30175063,-5.68547904,40.2544316,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4023844,50750,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Alaska,AK,3,36.27096284,59.59093727,-23.31997443,-9.27781451,37.83668256,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,541983,570641,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Arizona,AZ,7,38.74387412,59.95026764,-21.20639352,-6.80490323,39.25650847,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3535183,113642,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Arkansas,AR,6,42.19173217,56.3678362,-14.17610403,-3.35704518,42.80835729,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,2342656,52075,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,California,CA,47,47.55944256,51.1265679,-3.567125337,2.01066521,48.19268946,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,28464249,155973,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Colorado,CO,8,45.28240432,53.05888835,-7.77648403,-0.26637303,46.04617561,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3262281,103730,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Connecticut,CT,8,46.87451936,51.97756123,-5.103041866,1.32574201,47.41884954,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3271953,4845,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Delaware,DE,3,43.4777563,55.87996367,-12.40220737,-2.07102105,43.7588104,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,647622,1955,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,District Of Columbia,DC,3,82.6469719,14.3044531,68.3425188,37.09819455,85.2457526,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,613187,68,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Florida,FL,21,38.50721693,60.8715591,-22.36434217,-7.04156042,38.74792835,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,12306395,53997,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Georgia,GA,12,39.49842844,59.75287235,-20.25444391,-6.05034891,39.79638365,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,6316142,57919,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Hawaii,HI,4,54.26944008,44.75104454,9.518395536,8.72066273,54.80627598,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,1079828,6423,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Idaho,ID,4,36.01064142,62.07845113,-26.06780971,-9.53813593,36.71217715,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,985664,82751,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Illinois,IL,24,48.60455527,50.68826878,-2.083713511,3.05577792,48.95072301,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,11390183,55593,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Indiana,IN,12,39.68618767,59.84277567,-20.156588,-5.86258968,39.87400887,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,5491735,35870,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Iowa,IA,8,54.71192398,44.49647279,10.21545119,9.16314663,55.14848114,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,2768388,55875,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Kansas,KS,7,42.55964489,55.79299608,-13.23335119,-2.98913246,43.2724983,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,2461996,81823,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Kentucky,KY,9,43.88359469,55.52147911,-11.63788442,-1.66518266,44.14623219,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3679999,39732,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Louisiana,LA,10,44.0645571,54.27471529,-10.21015819,-1.48422025,44.80870768,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4288863,43566,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Maine_d1,ME_d1,1,43,56.00000001,-13.00000001,-2.54877735,43.43434343,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1203840,30865,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Maine_d2,ME_d2,1,45,55,-10,-0.54877735,45,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1203840,30865,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Maine_full,ME_full,2,43.88353888,55.33542929,-11.45189041,-1.66523847,44.2289813,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1203840,30865,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Maryland,MD,10,48.19903427,51.10758662,-2.908552354,2.65025692,48.53556977,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,4657904,9775,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Massachusetts,MA,13,53.22905149,45.37505873,7.853992757,7.68027414,53.98258893,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,1,1,1,0,5979982,7838,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Michigan,MI,20,45.67207835,53.56769378,-7.895615431,0.123301,46.02195004,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,9217998,56539,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Minnesota,MN,10,52.91283343,45.89572632,7.017107111,7.36405608,53.55085993,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,4296166,79617,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Mississippi,MS,7,39.06714459,59.88983678,-20.82269219,-6.48163276,39.47891705,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,2580352,46914,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Missouri,MO,11,47.85044916,51.83157305,-3.981123889,2.30167181,48.00308832,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,5081736,68898,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Montana,MT,4,46.19852656,52.07151725,-5.872990694,0.64974921,47.01181028,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,800202,145556,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Nebraska_d1,NE_d1,0,39.19103807,60.16282041,-20.97178234,-6.35773928,39.4459145,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Nebraska_d2,NE_d2,0,39.19103807,60.16282041,-20.97178234,-6.35773928,39.4459145,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Nebraska_d3,NE_d3,0,39.19103807,60.16282041,-20.97178234,-6.35773928,39.4459145,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Nebraska_full,NE_full,5,39.19103807,60.16282041,-20.97178234,-6.35773928,39.4459145,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1571477,76878,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Nevada,NV,4,38.6841254,60.04668743,-21.36256203,-6.86465195,39.18141084,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1075022,109806,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,New Hampshire,NH,4,36.33449864,62.49087177,-26.15637313,-9.21427871,36.76636727,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1082577,8969,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,New Jersey,NJ,16,42.59814238,56.24010946,-13.64196708,-2.95063497,43.09884239,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,7712333,7419,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,New Mexico,NM,5,46.89357425,51.85035299,-4.956778744,1.3447969,47.49008426,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,1490337,121365,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,New York,NY,36,50.19497561,43.76430362,6.430671991,4.64619826,53.42205264,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,17941309,47224,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,North Carolina,NC,13,41.70631146,57.96829978,-16.26198832,-3.84246589,41.84246213,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,6480594,48718,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,North Dakota,ND,3,42.97200104,56.0312318,-13.05923076,-2.57677631,43.40464428,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,655331,68994,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Ohio,OH,23,44.14684136,55.00175824,-10.85491688,-1.40193599,44.52593535,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,10798552,40953,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Oklahoma,OK,8,41.28165146,57.92879125,-16.64713979,-4.26712589,41.61018773,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,3167057,68679,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Oregon,OR,7,51.2781124,46.61136695,4.666745449,5.72933505,52.3836808,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,1,0,0,0,0,1,0,0,0,0,2741297,96003,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
1988,Pennsylvania,PA,25,48.3867405,50.70457962,-2.317839124,2.83796315,48.830453,45.54877735,53.11095783,-7.56218048,46.16754471,"Dukakis, Michael","Bush, George H.W.",0,112,426,0,0,0,0,0,1,0,0,0,0,11845752,44820,0.771196656,0.242989676,-0.257520106,0.322531558,-0.987489266,-0.468419374,0.278022249
