year,weeks_left,state,d_poll_state,r_poll_state,d_poll_nat,r_poll_nat,r_convention,d_convention,approval,poll_margin,poll_margin_nat
2024,16,Arizona,39.66262857,44.22945,40.26617143,42.64037143,1,0,40.27514894,-4.56682143,-2.3742
2024,16,Florida,37.25002143,46.15713571,40.26617143,42.64037143,1,0,40.27514894,-8.90711428,-2.3742
2024,16,Georgia,39.2543,44.49560714,40.26617143,42.64037143,1,0,40.27514894,-5.24130714,-2.3742
2024,16,Michigan,41.65724286,42.65965714,40.26617143,42.64037143,1,0,40.27514894,-1.00241428,-2.3742
2024,16,Minnesota,42.01165714,41.15712143,40.26617143,42.64037143,1,0,40.27514894,0.85453571,-2.3742
2024,16,Nevada,38.60454286,43.51817143,40.26617143,42.64037143,1,0,40.27514894,-4.91362857,-2.3742
2024,16,New York,46.3253625,37.12265,40.29355,42.614925,1,0,40.27514894,9.2027125,-2.321375
2024,16,North Carolina,38.73342857,45.01212143,40.26617143,42.64037143,1,0,40.27514894,-6.27869286,-2.3742
2024,16,Pennsylvania,41.20368571,44.46543571,40.26617143,42.64037143,1,0,40.27514894,-3.26175,-2.3742
2024,16,Texas,36.60735,44.88505,40.310625,42.33505,0,0,40.27514894,-8.2777,-2.024425
2024,16,Virginia,42.91172143,40.64924286,40.26617143,42.64037143,1,0,40.27514894,2.26247857,-2.3742
2024,16,Wisconsin,41.97566429,43.54033571,40.26617143,42.64037143,1,0,40.27514894,-1.56467142,-2.3742
2024,15,Arizona,39.50275,45.066775,40.26245,43.4904,1,0,40.27514894,-5.564025,-3.22795
2024,15,Florida,37.811325,46.507275,40.26245,43.4904,1,0,40.27514894,-8.69595,-3.22795
2024,15,Georgia,39.200375,45.132775,40.26245,43.4904,1,0,40.27514894,-5.9324,-3.22795
2024,15,Michigan,42.06405,43.88105,41.55848333,43.63528333,1,0,40.27514894,-1.817,-2.0768
2024,15,Minnesota,42.102875,42.07905,40.26245,43.4904,1,0,40.27514894,0.023825,-3.22795
2024,15,Nevada,38.612325,44.315475,40.26245,43.4904,1,0,40.27514894,-5.70315,-3.22795
2024,15,New York,46.804425,37.77905,40.26245,43.4904,1,0,40.27514894,9.025375,-3.22795
2024,15,North Carolina,38.66455,45.554225,40.26245,43.4904,1,0,40.27514894,-6.889675,-3.22795
2024,15,Pennsylvania,41.096975,45.48945,40.26245,43.4904,1,0,40.27514894,-4.392475,-3.22795
2024,15,Texas,37.31245,46.4417,40.22535,43.4648,1,0,40.27514894,-9.12925,-3.23945
2024,15,Virginia,43.45135,41.9791,40.26245,43.4904,1,0,40.27514894,1.47225,-3.22795
2024,15,Wisconsin,42.164175,44.508175,40.26245,43.4904,1,0,40.27514894,-2.344,-3.22795
2024,14,Arizona,43.636725,45.8397,44.953125,43.607875,1,0,40.27514894,-2.202975,1.34525
2024,14,Georgia,44.51295,45.6696875,44.7923,43.5877375,1,0,40.27514894,-1.1567375,1.2045625
2024,14,Michigan,44.15992857,43.47472857,44.58427857,43.76024286,1,0,40.27514894,0.6852,0.82403571
2024,14,Pennsylvania,44.831975,44.49555,44.7923,43.5877375,1,0,40.27514894,0.336425,1.2045625
2024,14,Wisconsin,45.70595,44.474075,44.953125,43.607875,1,0,40.27514894,1.231875,1.34525
2024,13,Arizona,44.10657143,45.43386429,45.30285714,43.46989286,1,0,40.27514894,-1.32729286,1.83296428
2024,13,Georgia,45.03379286,45.81807857,45.30285714,43.46989286,1,0,40.27514894,-0.78428571,1.83296428
2024,13,Michigan,44.87909286,42.996,45.30285714,43.46989286,1,0,40.27514894,1.88309286,1.83296428
2024,13,Pennsylvania,45.38547143,44.53087857,45.30285714,43.46989286,1,0,40.27514894,0.85459286,1.83296428
2024,13,Wisconsin,46.04928571,44.47506429,45.30285714,43.46989286,1,0,40.27514894,1.57422142,1.83296428
2024,12,Arizona,45.03705,44.62597857,46.05568571,43.46481429,1,0,40.27514894,0.41107143,2.59087142
2024,12,Florida,42.9929375,47.5002125,46.2162375,43.5163625,1,0,40.27514894,-4.507275,2.699875
2024,12,Georgia,45.66507143,45.81135,46.05568571,43.46481429,1,0,40.27514894,-0.14627857,2.59087142
2024,12,Michigan,46.06531429,43.0133,46.05568571,43.46481429,1,0,40.27514894,3.05201429,2.59087142
2024,12,Nevada,44.35786429,44.10032143,46.05568571,43.46481429,1,0,40.27514894,0.25754286,2.59087142
2024,12,North Carolina,44.71145,45.52807,46.18571,43.47172,1,0,40.27514894,-0.81662,2.71399
