year,state,abbr,electors,d_pv2p,r_pv2p,d_natl_share,r_natl_share,d_cand,r_cand,winner,state_winner,total_rep_electors,total_dem_electors,density,resident_dummy,birth_dummy
1988,Nevada,NV,4,39.18141084,60.81858916,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,9.79,0,0
1988,New Hampshire,NH,4,36.76636727,63.23363273,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,120.7,0,0
1988,New Jersey,NJ,16,43.09884239,56.90115761,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,1039.54,0,0
1988,New Mexico,NM,5,47.49008426,52.50991574,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,12.28,0,0
1988,New York,NY,36,53.42205264,46.57794736,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",1,426,109,379.92,0,0
1988,North Carolina,NC,13,41.84246213,58.15753787,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,133.02,0,0
1988,North Dakota,ND,3,43.40464427,56.59535573,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,9.5,0,0
1988,Ohio,OH,23,44.52593535,55.47406465,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,263.68,0,0
1988,Oklahoma,OK,8,41.61018773,58.38981227,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,46.11,0,0
1988,Oregon,OR,7,52.3836808,47.6163192,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",1,426,109,28.55,0,0
1988,Pennsylvania,PA,25,48.830453,51.169547,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,264.3,0,0
1988,Rhode Island,RI,4,55.87787055,44.12212945,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",1,426,109,963.64,0,0
1988,South Carolina,SC,8,37.92785444,62.07214556,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,113.32,0,0
1988,South Dakota,SD,3,46.80762119,53.19237881,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,9.2,0,0
1988,Tennessee,TN,11,41.7813595,58.2186405,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,116.99,0,0
1988,Texas,TX,29,43.65366707,56.34633293,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,63.64,-1,0
1988,Utah,UT,5,32.61212517,67.38787483,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,20.56,0,0
1988,Vermont,VT,3,48.21828692,51.78171308,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,59.44,0,0
1988,Virginia,VA,12,39.64105394,60.35894606,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,152.45,0,0
1988,Washington,WA,10,50.80771175,49.19228825,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",1,426,109,69.69,0,0
1988,West Virginia,WV,6,52.3768932,47.6231068,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",1,426,109,75.98,0,0
1988,Wisconsin,WI,11,51.82346629,48.17653371,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",1,426,109,88.79,0,0
1988,Wyoming,WY,3,38.57512358,61.42487642,46.16754471,53.83245529,"Dukakis, Michael","Bush, George H.W.","Bush, George H.W.",0,426,109,4.79,0,0
1992,Alabama,AL,9,46.17887354,53.82112646,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,81.56,0,0
1992,Alaska,AK,3,43.42573796,56.57426204,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,1.03,0,0
1992,Arizona,AZ,6,48.69809602,51.30190398,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,34.03,0,0
1992,Arkansas,AR,6,59.99226707,40.00773293,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,45.97,1,1
1992,California,CA,45,58.51672877,41.48327123,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,197.96,0,0
1992,Colorado,CO,7,52.80206552,47.19793448,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,33.36,0,0
1992,Connecticut,CT,8,54.12511671,45.87488329,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,675.95,0,0
1992,Delaware,DE,3,55.1979927,44.8020073,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,353.02,0,0
1992,Florida,FL,17,48.80315891,51.19684109,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,250.1,0,0
1992,Georgia,GA,12,50.34212845,49.65787155,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,116.71,0,0
1992,Hawaii,HI,4,56.71997773,43.28002227,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,179.03,0,0
1992,Idaho,ID,4,40.33851698,59.66148302,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,12.89,0,0
1992,Illinois,IL,26,58.58821821,41.41178179,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,209.29,0,0
1992,Indiana,IN,13,46.16510547,53.83489453,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,157.48,0,0
1992,Iowa,IA,8,53.73252911,46.26747089,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,50.24,0,0
1992,Kansas,KS,7,46.45894441,53.54105559,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,30.87,0,0
1992,Kentucky,KY,9,51.86877769,48.13122231,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,94.54,0,0
1992,Louisiana,LA,10,52.66513786,47.33486214,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,98.03,0,0
1992,Maine,ME,4,56.05587286,43.94412714,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,40.04,0,0
1992,Maryland,MD,10,58.29990004,41.70009996,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,501.54,0,0
1992,Massachusetts,MA,14,62.09222867,37.90777133,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,764.67,0,-1
1992,Michigan,MI,21,54.61515965,45.38484035,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,167.5,0,0
1992,Minnesota,MN,10,57.72134022,42.27865978,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,56.16,0,0
1992,Mississippi,MS,7,45.07151053,54.92848947,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,55.64,0,0
1992,Missouri,MO,12,56.5069661,43.4930339,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,75.38,0,0
1992,Montana,MT,4,51.72405712,48.27594288,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,5.65,0,0
1992,Nebraska,NE,5,38.68826957,61.31173043,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,20.84,0,0
1992,Nevada,NV,3,51.82477752,48.17522248,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,12.12,0,0
1992,New Hampshire,NH,4,50.79655136,49.20344864,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,124.07,0,0
1992,New Jersey,NJ,17,51.42031835,48.57968165,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,1055.1,0,0
1992,New Mexico,NM,4,55.14215677,44.85784323,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,13.02,0,0
1992,New York,NY,41,62.1108254,37.8891746,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,382.9,0,0
1992,North Carolina,NC,13,49.54153572,50.45846428,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,140.23,0,0
1992,North Dakota,ND,3,42.12529523,57.87470477,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,9.21,0,0
1992,Ohio,OH,25,51.16816335,48.83183665,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,268.79,0,0
1992,Oklahoma,OK,8,44.3778817,55.6221183,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,46.65,0,0
1992,Oregon,OR,6,56.63389152,43.36610848,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,30.98,0,0
1992,Pennsylvania,PA,27,55.54852946,44.45147054,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,267.31,0,0
1992,Rhode Island,RI,4,61.84372282,38.15627718,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,967.67,0,0
1992,South Carolina,SC,8,47.64315457,52.35684543,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,119.58,0,0
1992,South Dakota,SD,4,47.73896623,52.26103377,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,9.34,0,0
1992,Tennessee,TN,10,52.59803665,47.40196335,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,121.64,0,0
1992,Texas,TX,26,47.75783683,52.24216317,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,67.39,-1,0
1992,Utah,UT,4,36.24642089,63.75357911,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,22.17,0,0
1992,Vermont,VT,3,60.25420136,39.74579864,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,61.64,0,0
1992,Virginia,VA,12,47.44498707,52.55501293,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,161.2,0,0
1992,Washington,WA,9,57.59170107,42.40829893,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,77.18,0,0
1992,West Virginia,WV,6,57.76883808,42.23116192,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,74.96,0,0
1992,Wisconsin,WI,11,52.7945085,47.2054915,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",1,152,383,92.14,0,0
1992,Wyoming,WY,3,46.20797657,53.79202343,53.62069584,46.37930416,"Clinton, Bill","Bush, George H.W.","Clinton, Bill",0,152,383,4.77,0,0
1996,Alabama,AL,9,46.26612885,53.73387115,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,84.54,0,0
1996,Alaska,AK,3,39.57149749,60.42850251,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,1.06,0,0
1996,Arizona,AZ,6,51.22377115,48.77622885,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,39,0,0
1996,Arkansas,AR,6,59.35282486,40.64717514,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,48.1,1,1
1996,California,CA,45,57.21626523,42.78373477,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,203.76,0,0
1996,Colorado,CO,7,49.24079237,50.75920763,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,36.76,0,0
1996,Connecticut,CT,8,60.36350688,39.63649312,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,674.31,0,0
1996,Delaware,DE,3,58.62365663,41.37634337,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,371.91,0,0
1996,Florida,FL,17,53.1549612,46.8450388,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,267.18,0,0
1996,Georgia,GA,12,49.3677308,50.6322692,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,126.59,0,0
1996,Hawaii,HI,4,64.27615181,35.72384819,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,184.41,0,0
1996,Idaho,ID,4,39.20097242,60.79902758,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,14.35,0,0
1996,Illinois,IL,26,59.60509219,40.39490781,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,215.01,0,0
1996,Indiana,IN,13,46.85159364,53.14840636,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,162.67,0,0
1996,Iowa,IA,8,55.73338892,44.26661108,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,50.98,0,0
1996,Kansas,KS,7,39.92763445,60.07236555,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,31.75,-1,-1
1996,Kentucky,KY,9,50.52905118,49.47094882,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,97.68,0,0
1996,Louisiana,LA,10,56.56083827,43.43916173,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,99.59,0,0
1996,Maine,ME,4,62.66212042,37.33787958,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,40.22,0,0
1996,Maryland,MD,10,58.63842349,41.36157651,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,517.35,0,0
1996,Massachusetts,MA,14,68.63782541,31.36217459,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,776.4,0,0
1996,Michigan,MI,21,57.32441337,42.67558663,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,172.26,0,0
1996,Minnesota,MN,10,59.38068927,40.61931073,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,58.38,0,0
1996,Mississippi,MS,7,47.25277625,52.74722375,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,57.76,0,0
1996,Missouri,MO,12,53.54703748,46.45296252,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,77.91,0,0
1996,Montana,MT,4,48.31258955,51.68741045,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,6.02,0,0
1996,Nebraska,NE,5,39.4451775,60.5548225,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,21.43,0,0
1996,Nevada,NV,3,50.58653136,49.41346864,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,14.54,0,0
1996,New Hampshire,NH,4,55.61163171,44.38836829,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,129.42,0,0
1996,New Jersey,NJ,17,59.9667932,40.0332068,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,1079.61,0,0
1996,New Mexico,NM,4,54.02413056,45.97586944,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,14.06,0,0
1996,New York,NY,41,67.73202938,32.26797062,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,384.21,0,0
1996,North Carolina,NC,13,47.47001333,52.52998667,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,150,0,0
1996,North Dakota,ND,3,46.08868099,53.91131901,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,9.32,0,0
1996,Ohio,OH,25,53.59694918,46.40305082,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,273.17,0,0
1996,Oklahoma,OK,8,45.59939089,54.40060911,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,47.9,0,0
1996,Oregon,OR,6,54.69311572,45.30688428,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,33.28,0,0
1996,Pennsylvania,PA,27,55.16120536,44.83879464,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,268.59,0,0
1996,Rhode Island,RI,4,69.00421339,30.99578661,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,955.38,0,0
1996,South Carolina,SC,8,46.88802408,53.11197592,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,124.17,0,0
1996,South Dakota,SD,4,48.0664146,51.9335854,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,9.63,0,0
1996,Tennessee,TN,10,51.28664234,48.71335766,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,128.91,0,0
1996,Texas,TX,26,47.33937662,52.66062338,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,72.57,0,0
1996,Utah,UT,4,37.98051218,62.01948782,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,24.61,0,0
1996,Vermont,VT,3,63.18283038,36.81716962,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,63.4,0,0
1996,Virginia,VA,12,48.93940549,51.06059451,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,168.33,0,0
1996,Washington,WA,9,57.19465284,42.80534716,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,82.75,0,0
1996,West Virginia,WV,6,58.35466518,41.64533482,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,75.52,0,0
1996,Wisconsin,WI,11,55.91919666,44.08080334,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",1,152,383,95.26,0,0
1996,Wyoming,WY,3,42.51208257,57.48791743,54.80402403,45.19597597,"Clinton, Bill","Dole, Robert","Clinton, Bill",0,152,383,4.94,0,0
2000,Alabama,AL,9,42.39305808,57.60694192,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,87.73,0,0
2000,Alaska,AK,3,32.06305144,67.93694856,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,1.1,0,0
2000,Arizona,AZ,6,46.71740083,53.28259917,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,45.41,0,0
2000,Arkansas,AR,6,47.19931049,52.80068951,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,51.44,0,0
2000,California,CA,45,56.20299,43.79701,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,217.91,0,0
2000,Colorado,CO,7,45.51408006,54.48591994,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,41.71,0,0
2000,Connecticut,CT,8,59.25565805,40.74434195,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,704.19,0,-1
2000,Delaware,DE,3,56.74006479,43.25993521,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,402.24,0,0
2000,Florida,FL,17,49.99539059,50.00460941,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,297.19,0,0
2000,Georgia,GA,12,44.01624638,55.98375362,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,142.05,0,0
2000,Hawaii,HI,4,59.82729628,40.17270372,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,188.93,0,0
2000,Idaho,ID,4,29.15150954,70.84849046,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,15.7,0,0
2000,Illinois,IL,26,56.18001032,43.81998968,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,223.66,0,0
2000,Indiana,IN,13,41.99521747,58.00478253,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,169.83,0,0
2000,Iowa,IA,8,50.16277919,49.83722081,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,52.42,0,0
2000,Kansas,KS,7,39.08309254,60.91690746,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,32.92,0,0
2000,Kentucky,KY,9,42.27238473,57.72761527,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,101.91,0,0
2000,Louisiana,LA,10,46.06075403,53.93924597,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,102.65,0,0
2000,Maine,ME,4,52.74784154,47.25215846,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,41.38,0,0
2000,Maryland,MD,10,58.43229894,41.56770106,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,543.33,0,0
2000,Massachusetts,MA,14,64.78934376,35.21065624,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,811.57,0,0
2000,Michigan,MI,21,52.63460648,47.36539352,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,176.03,0,0
2000,Minnesota,MN,10,51.28641198,48.71358802,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,61.97,0,0
2000,Mississippi,MS,7,41.39451516,58.60548484,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,60.71,0,0
2000,Missouri,MO,12,48.28805134,51.71194866,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,81.39,0,0
2000,Montana,MT,4,36.34363802,63.65636198,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,6.21,0,0
2000,Nebraska,NE,5,34.82051914,65.17948086,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,22.29,0,0
2000,Nevada,NV,3,48.1431615,51.8568385,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,18.38,0,0
2000,New Hampshire,NH,4,49.3321998,50.6678002,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,138.24,0,0
2000,New Jersey,NJ,17,58.21140942,41.78859058,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,1136.36,0,0
2000,New Mexico,NM,4,50.03192603,49.96807397,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,15.01,0,0
2000,New York,NY,41,63.57599158,36.42400842,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,402.38,0,0
2000,North Carolina,NC,13,43.53600302,56.46399698,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,165.89,0,0
2000,North Dakota,ND,3,35.27260343,64.72739657,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,9.31,0,0
2000,Ohio,OH,25,48.16127778,51.83872222,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,277.48,0,0
2000,Oklahoma,OK,8,38.91932878,61.08067122,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,50.3,0,0
2000,Oregon,OR,6,50.23589199,49.76410801,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,35.73,0,0
2000,Pennsylvania,PA,27,52.14847872,47.85152128,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,274.08,0,0
2000,Rhode Island,RI,4,65.64911607,34.35088393,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,1015.73,0,0
2000,South Carolina,SC,8,41.83789393,58.16210607,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,133.65,0,0
2000,South Dakota,SD,4,38.38528743,61.61471257,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,9.96,0,0
2000,Tennessee,TN,10,48.03713321,51.96286679,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,138.37,1,0
2000,Texas,TX,26,39.04372985,60.95627015,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,79.97,-1,0
2000,Utah,UT,4,28.27449457,71.72550543,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,27.32,0,0
2000,Vermont,VT,3,55.4403509,44.5596491,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,65.91,0,0
2000,Virginia,VA,12,45.85276369,54.14723631,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,179.45,0,0
2000,Washington,WA,9,52.94477101,47.05522899,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,88.77,0,0
2000,West Virginia,WV,6,46.75792598,53.24207402,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,75.02,0,0
2000,Wisconsin,WI,11,50.1150683,49.8849317,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",1,260,275,98.94,0,0
2000,Wyoming,WY,3,29.01769436,70.98230564,50.25952345,49.74047655,"Gore, Al","Bush, George W.","Bush, George W.",0,260,275,5.09,0,0
2004,Alabama,AL,10,37.10222865,62.89777135,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,89.28,0,0
2004,Alaska,AK,3,36.77371702,63.22628298,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,1.16,0,0
2004,Arizona,AZ,5,44.72499497,55.27500503,48.73068404,51.26931596,"Kerry, John","Bush, George W.","Bush, George W.",0,268,267,49.74,0,0
