year,state,abbr,electors,d_pv,r_pv,margin,pl,pl_lag1,pl_lag2,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb,incumb_party,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,pop_norm,hsa_adjustment,rsa_adjustment,elasticity,elasticity_lag1,elasticity_lag2
1968,Montana,MT,4,41.58722176,50.59510795,-9.007886187,-1.13148473,-2.10334426,-1.12500037,45.11409279,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,700000,145556,0.021717515,0,0,1.176651077,0.932034564,0.754345629
1968,Nebraska_d1,NE_d1,0,31.8121788,59.82348919,-28.01131039,-10.90652769,-8.44428662,-11.79134002,34.71593485,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,1467000,76878,0.06185567,0,0,1.427416804,1.310096059,0.441564736
1968,Nebraska_d2,NE_d2,0,31.8121788,59.82348919,-28.01131039,-10.90652769,-8.44428662,-11.79134002,34.71593485,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,1467000,76878,0.06185567,0,0,1.427416804,1.310096059,0.441564736
1968,Nebraska_d3,NE_d3,0,31.8121788,59.82348919,-28.01131039,-10.90652769,-8.44428662,-11.79134002,34.71593485,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,1467000,76878,0.06185567,0,0,1.427416804,1.310096059,0.441564736
1968,Nebraska,NE,5,31.8121788,59.82348919,-28.01131039,-10.90652769,-8.44428662,-11.79134002,34.71593485,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,1467000,76878,0.06185567,0,0,1.427416804,1.310096059,0.441564736
1968,Nevada,NV,3,39.29372706,47.45749523,-8.163768173,-3.42497943,-2.46974168,1.44151824,45.29472441,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,464000,109806,0.009367314,0,0,1.088089494,0.662249511,1.170760146
1968,New Hampshire,NH,4,43.92513934,52.10343796,-8.178298619,1.20643285,2.83900399,-3.13832875,45.74173707,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,709000,8969,0.022188498,0,0,1.544854338,1.544863741,1.63059165
1968,New Jersey,NJ,17,43.96634202,46.09686669,-2.130524674,1.24763553,4.5551942,0.23833757,48.81720588,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,7005000,7419,0.351666754,0,0,1.455516957,1.381350906,2.003667486
1968,New Mexico,NM,4,39.74596753,51.84902272,-12.10305519,-2.97273896,-1.83043893,0.43166311,43.39316749,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,994000,121365,0.037102936,0,0,1.335336092,0.814098691,1.074650972
1968,New York,NY,43,49.75607012,44.29900975,5.457060366,7.03736363,7.51042365,2.81057838,52.90099183,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,1,0,1,0,1,0,0,0,1,18051000,47224,0.929718981,0,-1.075593831,1.366017846,1.427711154,1.774113217
1968,North Carolina,NC,13,29.23559348,39.5083317,-10.27273822,-13.48311301,-4.90070069,2.38811057,42.52825745,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,5004000,48718,0.246951698,0,0,0.969819434,0.36078347,0.18530318
1968,North Dakota,ND,4,38.23149724,55.94153671,-17.71003947,-4.48720925,-3.08306385,-5.19855322,40.59707502,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,621000,68994,0.017583338,0,0,1.452128365,1.204513444,0.81635882
1968,Ohio,OH,26,42.94736619,45.23107571,-2.283709517,0.2286597,1.89152322,-3.00468071,48.70506358,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,10516000,40953,0.535402167,0,0,1.21020558,1.448366726,1.004024185
1968,Oklahoma,OK,8,31.98626636,47.68356226,-15.6972959,-10.73244013,-5.30514258,-8.74052094,40.14853165,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,2503000,68679,0.116070961,0,0,1.168114511,1.317979574,-0.498661006
1968,Oregon,OR,6,43.78432985,49.83187373,-6.047543879,1.06562336,2.66641991,-2.40058906,46.77003358,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,2004000,96003,0.089957612,0,0,1.452194008,1.47234003,0.337030678
1968,Pennsylvania,PA,29,47.58717908,44.0195597,3.567619385,4.86847259,3.86984402,1.33830949,51.94724724,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,1,0,1,0,1,0,0,0,0,11741000,44820,0.599508085,0,0,1.144912506,1.244852091,0.994401063
1968,Rhode Island,RI,4,64.03064935,31.78155844,32.24909091,21.31194286,19.81760345,13.9070184,66.82932251,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,1,0,1,0,1,0,0,0,0,922000,1034,0.033335078,0,0,1.267030094,1.539043843,2.806515264
1968,South Carolina,SC,8,29.60889499,38.09128282,-8.482387828,-13.1098115,-19.94665758,1.5168964,43.73532825,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,2559000,30111,0.119001518,0,0,-0.399816686,-0.904338009,-1.135426104
1968,South Dakota,SD,4,41.96164458,53.27414812,-11.31250354,-0.75706191,-5.43906034,-7.93409741,44.06079205,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,1,0,0,0,669000,75898,0.020095243,49.76302083,0,0.968231846,1.234048662,0.022008707
1968,Tennessee,TN,11,28.12976277,37.84923641,-9.719473637,-14.58894372,-5.54649569,-3.94599055,42.63441871,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,3878000,41220,0.188026584,0,0,0.890689881,0.810237772,-0.418473751
1968,Texas,TX,25,41.13793374,39.87275468,1.265179063,-1.58077275,2.26427092,0.79978327,50.78087169,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,1,0,1,0,1,0,0,0,0,10819000,261914,0.551258569,0,0,1.098043913,1.107780229,0.85177161
1968,Utah,UT,4,37.07450635,56.49457603,-19.42006968,-5.64420014,-6.18699579,-4.55268508,39.62260333,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,1029000,82168,0.038934533,0,0,1.252278474,0.864289429,1.249229188
1968,Vermont,VT,3,43.52742187,52.75086119,-9.223439318,0.80871538,5.24790673,-8.3720139,45.21001049,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,430000,9249,0.007588048,0,0,1.797260622,2.227369604,1.734147453
1968,Virginia,VA,12,32.49283322,43.35827412,-10.8654409,-10.22587327,-7.51068445,-2.75346427,42.83765176,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,4558000,39598,0.223611911,0,0,0.782959308,0.572521963,0.73965556
1968,Washington,WA,9,47.23192318,45.12141172,2.110511457,4.51321669,0.91485702,-1.45124446,51.14262872,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,1,0,1,0,1,0,0,0,0,3270000,66582,0.156209116,0,0,0.96586987,1.20527213,0.387961615
1968,West Virginia,WV,7,49.60063961,40.77864667,8.821992937,6.88193312,6.8853708,3.01233877,54.88053917,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,1,0,1,0,1,0,0,0,0,1763000,24087,0.077345753,0,0,1.1621746,1.357042702,0.873339928
1968,Wisconsin,WI,12,44.26764282,47.88523817,-3.617595352,1.54893633,1.03710952,-1.67162845,48.03717729,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,4345000,54314,0.21246533,0,0,1.201451606,1.252755666,1.283262388
1968,Wyoming,WY,3,35.51196887,55.75802837,-20.2460595,-7.20673762,-4.49299604,-4.73538098,38.9086994,42.71870649,43.41574369,-0.697037198,49.59537839,"Humphrey, Hubert","Nixon, Richard M.",0,218,320,0,0,1,0,1,0,0,0,0,324000,97105,0.002040923,0,0,1.433316683,1.032986398,0.649230162
1972,Alabama,AL,9,25.53670486,72.42879136,-46.8920865,-11.996653,-23.99541693,-30.50147582,26.06703977,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,3539400,50750,0.158676038,0,0,2.298088064,-1.874422335,-2.371106341
1972,Alaska,AK,3,34.62229177,58.12810467,-23.5058129,-2.91106609,-0.07283427,4.85643242,37.32845691,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,324464,570641,0,0,0,0.92907075,1.480102984,1.503896476
1972,Arizona,AZ,6,30.3807928,61.63870209,-31.25790929,-7.15256506,-7.70096289,-11.59893094,33.01560483,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2008291,113642,0.083106786,0,0,0.511969005,0.806080589,0.453528156
1972,Arkansas,AR,6,30.7101191,68.82420878,-38.11408968,-6.82323876,-12.38668005,-4.98751733,30.85379663,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2018638,52075,0.083617471,0,0,1.666373716,0.573084419,0.246779217
1972,California,CA,45,41.53805357,54.9972741,-13.45922053,4.00469571,2.020714,-1.93952168,43.02886267,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,1,0,0,20585469,155973,1,-1,0,0.462063411,0.919258809,0.841902235
1972,Colorado,CO,7,34.59330485,62.60604016,-28.01273531,-2.94005301,-1.40036167,0.21397813,35.59005963,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2404619,103730,0.102667908,0,0,0.840025097,1.383961724,1.46368757
1972,Connecticut,CT,8,40.12910711,58.56941926,-18.44031215,2.59574925,6.75949499,6.75452429,40.65826369,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,3068699,4845,0.13544417,0,0,1.050702875,1.31282169,1.261118736
1972,Delaware,DE,3,39.18332512,59.59552641,-20.41220129,1.64996726,-1.11062316,-0.10174405,39.66772696,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,572913,1955,0.012262422,0,0,0.752540308,1.103017063,0.91625865
1972,District Of Columbia,DC,3,78.09706219,21.55536926,56.54169293,40.56370433,39.1007544,24.44629101,78.36944975,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,1,-1,-1,0,1,0,0,0,0,732874,68,0.02015744,0,0,0.315954095,0.316049172,1
1972,Florida,FL,17,27.79861904,71.91465279,-44.11603375,-9.73473882,-11.7838654,-9.90293345,27.87855471,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,7511463,53997,0.354720755,0,0,1.536622372,0.511075658,0.237700379
1972,Georgia,GA,12,24.64554824,75.03549626,-50.38994802,-12.88780962,-15.96919879,-15.18642811,24.7244081,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,4809490,57919,0.221362464,0,0,2.080637551,-0.197616838,-1.489045479
1972,Hawaii,HI,4,37.52081221,62.47918779,-24.95837558,-0.01254565,17.10907971,17.70966298,37.52081221,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,828331,6423,0.024868806,0,0,2.05149883,1.563709522,2.564319801
1972,Idaho,ID,4,26.04106592,64.23888215,-38.19781623,-11.49229194,-12.05997985,-10.13465159,28.84479497,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,763237,82751,0.021656033,0,0,0.537083382,1.201498825,0.419664108
1972,Illinois,IL,26,40.51188634,59.03111765,-18.51923131,2.97852848,1.43551055,-1.58033912,40.697874,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,11251948,55593,0.539335734,0,0,0.694384807,0.939345914,0.837103263
1972,Indiana,IN,13,33.33607775,66.108437,-32.77235925,-4.19728011,-4.73320359,-5.07305541,33.52228912,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,5302435,35870,0.245692205,0,0,0.911338101,1.061952051,1.019738075
1972,Iowa,IA,8,40.47542139,57.60515978,-17.12973839,2.94206353,-1.90302474,0.83167028,41.2675179,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2860287,55875,0.125157809,0,0,0.219769012,1.553423063,1.671491728
1972,Kansas,KS,7,29.50425447,67.65804855,-38.15379408,-8.02910339,-8.00263159,-6.96271733,30.36594806,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2256375,81823,0.095351193,0,0,0.802449824,1.252587255,1.355487074
1972,Kentucky,KY,9,34.76902554,63.36736615,-28.59834061,-2.76433232,-5.06896357,2.96303515,35.42928871,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,3335728,39732,0.148623625,0,0,0.999638404,1.482345291,1.586165809
1972,Louisiana,LA,10,28.35421321,65.32171934,-36.96750613,-9.17914465,-14.50648725,-17.86604427,30.26840773,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,3761646,43566,0.169645188,0,0,1.856979683,-0.789399191,-1.582446867
1972,Maine_d1,ME_d1,1,39,61,-22,1.46664214,12.58597417,7.74431455,39,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1034292,30865,0.035034195,0,0,1.523871338,1.092428857,2.309661402
1972,Maine_d2,ME_d2,1,38,62,-24,0.46664214,12.58597417,7.74431455,38,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1034292,30865,0.035034195,0,0,1.612907242,1.092428857,2.309661402
1972,Maine,ME,2,38.48434231,61.46077729,-22.97643498,0.95098445,12.58597417,7.74431455,38.50547427,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1034292,30865,0.035034195,0,0,1.567340224,1.092428857,2.309661402
1972,Maryland,MD,10,37.35976635,61.25702829,-23.89726194,-0.17359151,0.86777135,4.41562233,37.88377678,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,4073499,9775,0.185036971,0,0,1.13708418,1.258497444,1.058202532
1972,Massachusetts,MA,14,54.19569896,45.22929481,8.966404145,16.6623411,20.29048145,15.13512959,54.50912985,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,1,-1,-1,0,1,0,0,0,0,5760302,7838,0.26829064,0,0,0.941810797,0.971779512,1.431340752
1972,Michigan,MI,21,41.81372795,56.20453683,-14.39080888,4.28037009,5.46524814,5.6530812,42.65911873,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,9028944,56539,0.429617386,0,0,0.940129096,1.154786235,1.409904816
1972,Minnesota,MN,10,46.06810086,51.57568791,-5.507587047,8.534743,11.27768006,2.70801139,47.17975556,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,3869747,79617,0.174980609,0,0,0.803149726,0.65408087,1.175068618
1972,Mississippi,MS,7,19.62682073,78.19720326,-58.57038253,-17.90653713,-19.70236905,-48.19102992,20.0633954,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2307117,46914,0.09785561,0,0,3.030011534,-3.598923884,-3.835794643
1972,Missouri,MO,12,37.70566488,62.29433512,-24.58867024,0.17230702,1.01951541,2.99811164,37.70566488,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,4758780,68898,0.218859627,0,0,1.044232008,1.255818068,1.230982878
1972,Montana,MT,4,37.84504554,57.92640497,-20.08135943,0.31168768,-1.13148473,-2.10334426,39.51599912,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,718732,145556,0.019459449,0,0,0.492968352,1.176651077,0.932034564
1972,Nebraska_d1,NE_d1,0,29.49752641,70.50247359,-41.00494718,-8.03583145,-10.90652769,-8.44428662,29.49752641,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1519013,76878,0.058958033,0,0,0.578450101,1.427416804,1.310096059
1972,Nebraska_d2,NE_d2,0,29.49752641,70.50247359,-41.00494718,-8.03583145,-10.90652769,-8.44428662,29.49752641,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1519013,76878,0.058958033,0,0,0.578450101,1.427416804,1.310096059
1972,Nebraska_d3,NE_d3,0,29.49752641,70.50247359,-41.00494718,-8.03583145,-10.90652769,-8.44428662,29.49752641,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1519013,76878,0.058958033,0,0,0.578450101,1.427416804,1.310096059
1972,Nebraska,NE,5,29.49752641,70.50247359,-41.00494718,-8.03583145,-10.90652769,-8.44428662,29.49752641,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1519013,76878,0.058958033,0,0,0.578450101,1.427416804,1.310096059
1972,Nevada,NV,3,36.31922362,63.68077638,-27.36155276,-1.21413424,-3.42497943,-2.46974168,36.31922362,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,546789,109806,0.010973049,0,0,0.854646056,1.088089494,0.662249511
1972,New Hampshire,NH,4,34.85462149,63.97792007,-29.12329858,-2.67873637,1.20643285,2.83900399,35.26634137,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,781107,8969,0.022538023,0,0,0.932428507,1.544854338,1.544863741
1972,New Jersey,NJ,17,36.77433389,61.57360681,-24.79927292,-0.75902397,1.24763553,4.5551942,37.39207311,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,7335042,7419,0.346013339,0,0,1.009166251,1.455516957,1.381350906
1972,New Mexico,NM,4,36.55679383,61.04873669,-24.49194286,-0.97656403,-2.97273896,-1.83043893,37.45360907,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1078697,121365,0.037225843,0,0,0.551527909,1.335336092,0.814098691
1972,New York,NY,41,41.20572535,58.54338904,-17.33766369,3.67236749,7.03736363,7.51042365,41.3093646,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,1,18339400,47224,0.889143258,0,-1.124678156,1.014774436,1.366017846,1.427711154
1972,North Carolina,NC,13,28.88855086,69.46402372,-40.57547286,-8.644807,-13.48311301,-4.90070069,29.3724399,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,5301150,48718,0.245628783,0,0,1.349015692,0.969819434,0.36078347
1972,North Dakota,ND,3,35.78573618,62.06784688,-26.2821107,-1.74762168,-4.48720925,-3.08306385,36.57069579,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,631119,68994,0.015135231,0,0,0.381611057,1.452128365,1.204513444
1972,Ohio,OH,25,38.07008765,59.63257674,-21.56248909,0.53672979,0.2286597,1.89152322,38.96525022,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,10746993,40953,0.514413229,0,0,0.858251787,1.21020558,1.448366726
1972,Oklahoma,OK,8,23.99718419,73.69890283,-49.70171864,-13.53617367,-10.73244013,-5.30514258,24.56309656,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2658646,68679,0.115205638,0,0,1.513807266,1.168114511,1.317979574
1972,Oregon,OR,6,42.32573878,52.44766398,-10.1219252,4.79238092,1.06562336,2.66641991,44.65993364,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2197297,96003,0.092435346,0,0,0.181383113,1.452194008,1.47234003
1972,Pennsylvania,PA,27,39.13131342,59.11278161,-19.98146819,1.59795556,4.86847259,3.86984402,39.83070271,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,11908233,44820,0.571727266,0,0,1.048357155,1.144912506,1.244852091
1972,Rhode Island,RI,4,46.81126866,53.00114476,-6.189876101,9.2779108,21.31194286,19.81760345,46.89924535,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,974790,1034,0.032097421,0,0,1.711224096,1.267030094,1.539043843
1972,South Carolina,SC,8,27.92087095,70.57694577,-42.65607482,-9.61248691,-13.1098115,-19.94665758,28.34669019,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,2719197,30111,0.118194186,0,0,1.521342564,-0.399816686,-0.904338009
1972,South Dakota,SD,4,45.52315274,54.15350585,-8.630353112,7.98979488,-0.75706191,-5.43906034,45.67082543,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,1,0,1,0,677234,75898,0.017411278,57.43403634,57.43403634,-0.119403845,0.968231846,1.234048662
1972,Tennessee,TN,10,29.74511773,67.69556988,-37.95045215,-7.78824013,-14.58894372,-5.54649569,30.52638324,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,4094611,41220,0.186078973,0,0,1.256785352,0.890689881,0.810237772
1972,Texas,TX,26,33.23887311,66.19882893,-32.95995582,-4.29448475,-1.58077275,2.26427092,33.4268315,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,11759148,261914,0.564369043,0,0,1.523632919,1.098043913,1.107780229
1972,Utah,UT,4,26.39296433,67.64038322,-41.24741889,-11.14039353,-5.64420014,-6.18699579,28.06766431,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1135449,82168,0.040026889,0,0,0.971708889,1.252278474,0.864289429
1972,Vermont,VT,3,36.46721513,62.66461974,-26.19740461,-1.06614273,0.80871538,5.24790673,36.78658342,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,463143,9249,0.006844626,0,0,0.755646175,1.797260622,2.227369604
1972,Virginia,VA,12,30.12225647,67.8435216,-37.72126513,-7.41110139,-10.22587327,-7.51068445,30.74773361,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,4824472,39598,0.222101914,0,0,1.195566299,0.782959308,0.572521963
1972,Washington,WA,9,38.63991292,56.91516521,-18.27525229,1.10655506,4.51321669,0.91485702,40.43732021,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,3447885,66582,0.154159233,0,0,0.907532456,0.96586987,1.20527213
1972,West Virginia,WV,6,36.38973818,63.61026182,-27.22052364,-1.14361968,6.88193312,6.8853708,36.38973818,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,1797648,24087,0.072710312,0,0,1.60453903,1.1621746,1.357042702
1972,Wisconsin,WI,11,43.72488383,53.39928437,-9.674400536,6.19152597,1.54893633,1.03710952,45.01957097,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,4502412,54314,0.206206356,0,0,0.269636564,1.201451606,1.252755666
1972,Wyoming,WY,3,30.4719379,69.01421994,-38.54228204,-7.06141996,-7.20673762,-4.49299604,30.62932428,37.53335786,60.69324321,-23.15988535,38.21099117,"McGovern, George","Nixon, Richard M.",0,17,521,0,-1,-1,0,1,0,0,0,0,347345,97105,0.001129312,0,0,0.81451036,1.433316683,1.032986398
