"","year","state","party","two_party_vote_share","national_tpv"
"851",1988,"Kentucky","Republican",55.8537678117885,0.538849646821393
"852",1988,"Kentucky","Democrat",44.1462321882115,0.461150353178608
"853",1988,"Louisiana","Republican",55.1912923239497,0.538849646821393
"854",1988,"Louisiana","Democrat",44.8087076760503,0.461150353178608
"855",1988,"Maine","Republican",55.7710187034683,0.538849646821393
"856",1988,"Maine","Democrat",44.2289812965317,0.461150353178608
"857",1988,"Maryland","Republican",51.464430231117,0.538849646821393
"858",1988,"Maryland","Democrat",48.535569768883,0.461150353178608
"859",1988,"Massachusetts","Democrat",53.982588933187,0.461150353178608
"860",1988,"Massachusetts","Republican",46.017411066813,0.538849646821393
"861",1988,"Michigan","Republican",53.9780499600551,0.538849646821393
"862",1988,"Michigan","Democrat",46.0219500399449,0.461150353178608
"863",1988,"Minnesota","Democrat",53.550859925244,0.461150353178608
"864",1988,"Minnesota","Republican",46.449140074756,0.538849646821393
"865",1988,"Mississippi","Republican",60.5210829551828,0.538849646821393
"866",1988,"Mississippi","Democrat",39.4789170448172,0.461150353178608
"867",1988,"Missouri","Republican",51.9969116809772,0.538849646821393
"868",1988,"Missouri","Democrat",48.0030883190228,0.461150353178608
"869",1988,"Montana","Republican",52.9881897213843,0.538849646821393
"870",1988,"Montana","Democrat",47.0118102786157,0.461150353178608
"871",1988,"Nebraska","Republican",60.5540854941714,0.538849646821393
"872",1988,"Nebraska","Democrat",39.4459145058286,0.461150353178608
"873",1988,"Nevada","Republican",60.8185891645857,0.538849646821393
"874",1988,"Nevada","Democrat",39.1814108354143,0.461150353178608
"875",1988,"New Hampshire","Republican",63.2336327271339,0.538849646821393
"876",1988,"New Hampshire","Democrat",36.7663672728661,0.461150353178608
"877",1988,"New Jersey","Republican",56.9011576135352,0.538849646821393
"878",1988,"New Jersey","Democrat",43.0988423864648,0.461150353178608
"879",1988,"New Mexico","Republican",52.5099157404854,0.538849646821393
"880",1988,"New Mexico","Democrat",47.4900842595146,0.461150353178608
"881",1988,"New York","Democrat",53.4220526391879,0.461150353178608
"882",1988,"New York","Republican",46.5779473608121,0.538849646821393
"883",1988,"North Carolina","Republican",58.15753786855,0.538849646821393
"884",1988,"North Carolina","Democrat",41.84246213145,0.461150353178608
"885",1988,"North Dakota","Republican",56.5953557278677,0.538849646821393
"886",1988,"North Dakota","Democrat",43.4046442721323,0.461150353178608
"887",1988,"Ohio","Republican",55.4740646502507,0.538849646821393
"888",1988,"Ohio","Democrat",44.5259353497493,0.461150353178608
"889",1988,"Oklahoma","Republican",58.3898122724417,0.538849646821393
"890",1988,"Oklahoma","Democrat",41.6101877275583,0.461150353178608
"891",1988,"Oregon","Democrat",52.383680797598,0.461150353178608
"892",1988,"Oregon","Republican",47.616319202402,0.538849646821393
"893",1988,"Pennsylvania","Republican",51.1695469953377,0.538849646821393
"894",1988,"Pennsylvania","Democrat",48.8304530046623,0.461150353178608
"895",1988,"Rhode Island","Democrat",55.8778705533106,0.461150353178608
"896",1988,"Rhode Island","Republican",44.1221294466894,0.538849646821393
"897",1988,"South Carolina","Republican",62.0721455644183,0.538849646821393
"898",1988,"South Carolina","Democrat",37.9278544355817,0.461150353178608
"899",1988,"South Dakota","Republican",53.1923788085859,0.538849646821393
"900",1988,"South Dakota","Democrat",46.8076211914141,0.461150353178608
"901",1988,"Tennessee","Republican",58.2186405019708,0.538849646821393
"902",1988,"Tennessee","Democrat",41.7813594980292,0.461150353178608
"903",1988,"Texas","Republican",56.3463329311373,0.538849646821393
"904",1988,"Texas","Democrat",43.6536670688627,0.461150353178608
"905",1988,"Utah","Republican",67.3878748319007,0.538849646821393
"906",1988,"Utah","Democrat",32.6121251680993,0.461150353178608
"907",1988,"Vermont","Republican",51.7817130767245,0.538849646821393
"908",1988,"Vermont","Democrat",48.2182869232755,0.461150353178608
"909",1988,"Virginia","Republican",60.3589460575824,0.538849646821393
"910",1988,"Virginia","Democrat",39.6410539424176,0.461150353178608
"911",1988,"Washington","Democrat",50.8077117545858,0.461150353178608
"912",1988,"Washington","Republican",49.1922882454142,0.538849646821393
"913",1988,"West Virginia","Democrat",52.3768931976206,0.461150353178608
"914",1988,"West Virginia","Republican",47.6231068023794,0.538849646821393
"915",1988,"Wisconsin","Democrat",51.823466294561,0.461150353178608
"916",1988,"Wisconsin","Republican",48.176533705439,0.538849646821393
"917",1988,"Wyoming","Republican",61.4248764225773,0.538849646821393
"918",1988,"Wyoming","Democrat",38.5751235774227,0.461150353178608
"919",1984,"Alabama","Republican",61.2633953513183,0.591549295774648
"920",1984,"Alabama","Democrat",38.7366046486817,0.408450704225352
"921",1984,"Alaska","Republican",69.0559126477164,0.591549295774648
"922",1984,"Alaska","Democrat",30.9440873522836,0.408450704225352
"923",1984,"Arizona","Republican",67.116727570006,0.591549295774648
"924",1984,"Arizona","Democrat",32.883272429994,0.408450704225352
"925",1984,"Arkansas","Republican",61.2275881019441,0.591549295774648
"926",1984,"Arkansas","Democrat",38.7724118980559,0.408450704225352
"927",1984,"California","Republican",58.2245348221977,0.591549295774648
"928",1984,"California","Democrat",41.7754651778023,0.408450704225352
"929",1984,"Colorado","Republican",64.3657698356506,0.591549295774648
"930",1984,"Colorado","Democrat",35.6342301643494,0.408450704225352
"931",1984,"Connecticut","Republican",60.999168763018,0.591549295774648
"932",1984,"Connecticut","Democrat",39.000831236982,0.408450704225352
"933",1984,"Delaware","Republican",59.9536726991956,0.591549295774648
"934",1984,"Delaware","Democrat",40.0463273008044,0.408450704225352
"935",1984,"District Of Columbia","Democrat",86.1477339471008,0.408450704225352
"936",1984,"District Of Columbia","Republican",13.8522660528992,0.591549295774648
"937",1984,"Florida","Republican",65.3324132135455,0.591549295774648
"938",1984,"Florida","Democrat",34.6675867864545,0.408450704225352
"939",1984,"Georgia","Republican",60.1978201481398,0.591549295774648
"940",1984,"Georgia","Democrat",39.8021798518602,0.408450704225352
"941",1984,"Hawaii","Republican",55.7037242176494,0.591549295774648
"942",1984,"Hawaii","Democrat",44.2962757823506,0.408450704225352
"943",1984,"Idaho","Republican",73.275571197415,0.591549295774648
"944",1984,"Idaho","Democrat",26.724428802585,0.408450704225352
"945",1984,"Illinois","Republican",56.4732533072208,0.591549295774648
"946",1984,"Illinois","Democrat",43.5267466927792,0.408450704225352
"947",1984,"Indiana","Republican",62.0734291216837,0.591549295774648
"948",1984,"Indiana","Democrat",37.9265708783163,0.408450704225352
"949",1984,"Iowa","Republican",53.7238253300201,0.591549295774648
"950",1984,"Iowa","Democrat",46.2761746699799,0.408450704225352
"951",1984,"Kansas","Republican",67.0294771115697,0.591549295774648
"952",1984,"Kansas","Democrat",32.9705228884303,0.408450704225352
"953",1984,"Kentucky","Republican",60.364182389452,0.591549295774648
"954",1984,"Kentucky","Democrat",39.635817610548,0.408450704225352
"955",1984,"Louisiana","Republican",61.4191611625422,0.591549295774648
"956",1984,"Louisiana","Democrat",38.5808388374578,0.408450704225352
"957",1984,"Maine","Republican",61.0691179006016,0.591549295774648
"958",1984,"Maine","Democrat",38.9308820993984,0.408450704225352
"959",1984,"Maryland","Republican",52.7575271921446,0.591549295774648
"960",1984,"Maryland","Democrat",47.2424728078554,0.408450704225352
"961",1984,"Massachusetts","Republican",51.3983302372594,0.591549295774648
"962",1984,"Massachusetts","Democrat",48.6016697627406,0.408450704225352
"963",1984,"Michigan","Republican",59.5463249981686,0.591549295774648
"964",1984,"Michigan","Democrat",40.4536750018314,0.408450704225352
"965",1984,"Minnesota","Democrat",50.090890768195,0.408450704225352
"966",1984,"Minnesota","Republican",49.909109231805,0.591549295774648
"967",1984,"Mississippi","Republican",62.3150350589416,0.591549295774648
"968",1984,"Mississippi","Democrat",37.6849649410584,0.408450704225352
"969",1984,"Missouri","Republican",60.024750667877,0.591549295774648
"970",1984,"Missouri","Democrat",39.975249332123,0.408450704225352
"971",1984,"Montana","Republican",61.301398763687,0.591549295774648
"972",1984,"Montana","Democrat",38.698601236313,0.408450704225352
"973",1984,"Nebraska","Republican",71.004753673293,0.591549295774648
"974",1984,"Nebraska","Democrat",28.995246326707,0.408450704225352
"975",1984,"Nevada","Republican",67.3156815547829,0.591549295774648
"976",1984,"Nevada","Democrat",32.6843184452171,0.408450704225352
"977",1984,"New Hampshire","Republican",68.9344522544057,0.591549295774648
"978",1984,"New Hampshire","Democrat",31.0655477455943,0.408450704225352
"979",1984,"New Jersey","Republican",60.5213910814963,0.591549295774648
"980",1984,"New Jersey","Democrat",39.4786089185037,0.408450704225352
"981",1984,"New Mexico","Republican",60.3495981291882,0.591549295774648
"982",1984,"New Mexico","Democrat",39.6504018708118,0.408450704225352
"983",1984,"New York","Republican",52.9417178702889,0.591549295774648
"984",1984,"New York","Democrat",47.0582821297111,0.408450704225352
"985",1984,"North Carolina","Republican",62.0278629498869,0.591549295774648
"986",1984,"North Carolina","Democrat",37.9721370501131,0.408450704225352
"987",1984,"North Dakota","Republican",65.7345823831477,0.591549295774648
"988",1984,"North Dakota","Democrat",34.2654176168523,0.408450704225352
"989",1984,"Ohio","Republican",59.4706837190683,0.591549295774648
"990",1984,"Ohio","Democrat",40.5293162809317,0.408450704225352
"991",1984,"Oklahoma","Republican",69.109825847699,0.591549295774648
"992",1984,"Oklahoma","Democrat",30.890174152301,0.408450704225352
"993",1984,"Oregon","Republican",56.1047113393374,0.591549295774648
"994",1984,"Oregon","Democrat",43.8952886606626,0.408450704225352
"995",1984,"Pennsylvania","Republican",53.7007314771216,0.591549295774648
"996",1984,"Pennsylvania","Democrat",46.2992685228784,0.408450704225352
"997",1984,"Rhode Island","Republican",51.8297302449253,0.591549295774648
"998",1984,"Rhode Island","Democrat",48.1702697550747,0.408450704225352
"999",1984,"South Carolina","Republican",64.1187794141238,0.591549295774648
"1000",1984,"South Carolina","Democrat",35.8812205858762,0.408450704225352
"1001",1984,"South Dakota","Republican",63.2995132435679,0.591549295774648
"1002",1984,"South Dakota","Democrat",36.7004867564321,0.408450704225352
"1003",1984,"Tennessee","Republican",58.181848094453,0.591549295774648
"1004",1984,"Tennessee","Democrat",41.818151905547,0.408450704225352
"1005",1984,"Texas","Republican",63.7863051730134,0.591549295774648
"1006",1984,"Texas","Democrat",36.2136948269866,0.408450704225352
"1007",1984,"Utah","Republican",75.1200210096818,0.591549295774648
"1008",1984,"Utah","Democrat",24.8799789903183,0.408450704225352
"1009",1984,"Vermont","Republican",58.6649107277791,0.591549295774648
"1010",1984,"Vermont","Democrat",41.3350892722209,0.408450704225352
"1011",1984,"Virginia","Republican",62.6756879392198,0.591549295774648
"1012",1984,"Virginia","Democrat",37.3243120607802,0.408450704225352
"1013",1984,"Washington","Republican",56.8463510163663,0.591549295774648
"1014",1984,"Washington","Democrat",43.1536489836337,0.408450704225352
"1015",1984,"West Virginia","Republican",55.2724343245984,0.591549295774648
"1016",1984,"West Virginia","Democrat",44.7275656754016,0.408450704225352
"1017",1984,"Wisconsin","Republican",54.6220157096217,0.591549295774648
"1018",1984,"Wisconsin","Democrat",45.3779842903783,0.408450704225352
"1019",1984,"Wyoming","Republican",71.4003997620719,0.591549295774648
"1020",1984,"Wyoming","Democrat",28.5996002379281,0.408450704225352
"1021",1980,"Alabama","Republican",50.6763383070395,0.551422319474836
"1022",1980,"Alabama","Democrat",49.3236616929605,0.448577680525164
"1023",1980,"Alaska","Republican",67.2991856448411,0.551422319474836
"1024",1980,"Alaska","Democrat",32.7008143551589,0.448577680525164
"1025",1980,"Arizona","Republican",68.2120868323351,0.551422319474836
"1026",1980,"Arizona","Democrat",31.7879131676649,0.448577680525164
"1027",1980,"Arkansas","Republican",50.3197059429235,0.551422319474836
"1028",1980,"Arkansas","Democrat",49.6802940570765,0.448577680525164
"1029",1980,"California","Republican",59.4666245592095,0.551422319474836
"1030",1980,"California","Democrat",40.5333754407905,0.448577680525164
"1031",1980,"Colorado","Republican",63.9303402128646,0.551422319474836
"1032",1980,"Colorado","Democrat",36.0696597871354,0.448577680525164
"1033",1980,"Connecticut","Republican",55.5571963227126,0.551422319474836
"1034",1980,"Connecticut","Democrat",44.4428036772874,0.448577680525164
"1035",1980,"Delaware","Republican",51.2667852501774,0.551422319474836
"1036",1980,"Delaware","Democrat",48.7332147498226,0.448577680525164
"1037",1980,"District Of Columbia","Democrat",84.8167300578336,0.448577680525164
"1038",1980,"District Of Columbia","Republican",15.1832699421664,0.551422319474836
"1039",1980,"Florida","Republican",59.0507629471969,0.551422319474836
"1040",1980,"Florida","Democrat",40.9492370528031,0.448577680525164
"1041",1980,"Georgia","Democrat",57.6623996924517,0.448577680525164
"1042",1980,"Georgia","Republican",42.3376003075483,0.551422319474836
"1043",1980,"Hawaii","Democrat",51.0840592350869,0.448577680525164
"1044",1980,"Hawaii","Republican",48.9159407649131,0.551422319474836
"1045",1980,"Idaho","Republican",72.5132267873312,0.551422319474836
"1046",1980,"Idaho","Democrat",27.4867732126688,0.448577680525164
"1047",1980,"Illinois","Republican",54.339662382111,0.551422319474836
"1048",1980,"Illinois","Democrat",45.660337617889,0.448577680525164
"1049",1980,"Indiana","Republican",59.7973286701498,0.551422319474836
"1050",1980,"Indiana","Democrat",40.2026713298502,0.448577680525164
"1051",1980,"Iowa","Republican",57.0631502712084,0.551422319474836
"1052",1980,"Iowa","Democrat",42.9368497287916,0.448577680525164
"1053",1980,"Kansas","Republican",63.4754894385203,0.551422319474836
"1054",1980,"Kansas","Democrat",36.5245105614797,0.448577680525164
"1055",1980,"Kentucky","Republican",50.7127456012696,0.551422319474836
"1056",1980,"Kentucky","Democrat",49.2872543987304,0.448577680525164
"1057",1980,"Louisiana","Republican",52.8108859885993,0.551422319474836
"1058",1980,"Louisiana","Democrat",47.1891140114007,0.448577680525164
"1059",1980,"Maine","Republican",51.9094834340234,0.551422319474836
"1060",1980,"Maine","Democrat",48.0905165659766,0.448577680525164
"1061",1980,"Maryland","Democrat",51.6191380662185,0.448577680525164
"1062",1980,"Maryland","Republican",48.3808619337815,0.551422319474836
"1063",1980,"Massachusetts","Republican",50.0906730168563,0.551422319474836
"1064",1980,"Massachusetts","Democrat",49.9093269831437,0.448577680525164
"1065",1980,"Michigan","Republican",53.5464108967984,0.551422319474836
"1066",1980,"Michigan","Democrat",46.4535891032016,0.448577680525164
"1067",1980,"Minnesota","Democrat",52.2136145571868,0.448577680525164
"1068",1980,"Minnesota","Republican",47.7863854428132,0.551422319474836
"1069",1980,"Mississippi","Republican",50.6783322035456,0.551422319474836
"1070",1980,"Mississippi","Democrat",49.3216677964544,0.448577680525164
"1071",1980,"Missouri","Republican",53.5654143414434,0.551422319474836
"1072",1980,"Missouri","Democrat",46.4345856585566,0.448577680525164
"1073",1980,"Montana","Republican",63.6652444542953,0.551422319474836
"1074",1980,"Montana","Democrat",36.3347555457047,0.448577680525164
"1075",1980,"Nebraska","Republican",71.5824451282191,0.551422319474836
"1076",1980,"Nebraska","Democrat",28.4175548717809,0.448577680525164
"1077",1980,"Nevada","Republican",69.9273286630008,0.551422319474836
"1078",1980,"Nevada","Democrat",30.0726713369992,0.448577680525164
"1079",1980,"New Hampshire","Republican",67.067692372848,0.551422319474836
"1080",1980,"New Hampshire","Democrat",32.932307627152,0.448577680525164
"1081",1980,"New Jersey","Republican",57.4091445146313,0.551422319474836
"1082",1980,"New Jersey","Democrat",42.5908554853687,0.448577680525164
"1083",1980,"New Mexico","Republican",59.908266743111,0.551422319474836
"1084",1980,"New Mexico","Democrat",40.091733256889,0.448577680525164
"1085",1980,"New York","Democrat",50.844863803542,0.448577680525164
"1086",1980,"New York","Republican",49.155136196458,0.551422319474836
"1087",1980,"North Carolina","Republican",51.0996826297446,0.551422319474836
"1088",1980,"North Carolina","Democrat",48.9003173702554,0.448577680525164
"1089",1980,"North Dakota","Republican",70.9807097521291,0.551422319474836
"1090",1980,"North Dakota","Democrat",29.0192902478709,0.448577680525164
"1091",1980,"Ohio","Republican",55.7354850100746,0.551422319474836
"1092",1980,"Ohio","Democrat",44.2645149899254,0.448577680525164
"1093",1980,"Oklahoma","Republican",63.3721332803691,0.551422319474836
"1094",1980,"Oklahoma","Democrat",36.6278667196309,0.448577680525164
"1095",1980,"Oregon","Republican",55.5525938435736,0.551422319474836
"1096",1980,"Oregon","Democrat",44.4474061564264,0.448577680525164
"1097",1980,"Pennsylvania","Republican",53.8616358671166,0.551422319474836
"1098",1980,"Pennsylvania","Democrat",46.1383641328834,0.448577680525164
"1099",1980,"Rhode Island","Democrat",56.1660554745352,0.448577680525164
"1100",1980,"Rhode Island","Republican",43.8339445254648,0.551422319474836
"1101",1980,"South Carolina","Republican",50.6372932701785,0.551422319474836
"1102",1980,"South Carolina","Democrat",49.3627067298215,0.448577680525164
"1103",1980,"South Dakota","Republican",65.6334588580997,0.551422319474836
"1104",1980,"South Dakota","Democrat",34.3665411419003,0.448577680525164
"1105",1980,"Tennessee","Republican",50.1499224604854,0.551422319474836
"1106",1980,"Tennessee","Democrat",49.8500775395146,0.448577680525164
"1107",1980,"Texas","Republican",57.1673407938155,0.551422319474836
"1108",1980,"Texas","Democrat",42.8326592061845,0.448577680525164
"1109",1980,"Utah","Republican",77.9651850420159,0.551422319474836
"1110",1980,"Utah","Democrat",22.0348149579841,0.448577680525164
"1111",1980,"Vermont","Republican",53.5893079623966,0.551422319474836
"1112",1980,"Vermont","Democrat",46.4106920376034,0.448577680525164
"1113",1980,"Virginia","Republican",56.8158605291245,0.551422319474836
"1114",1980,"Virginia","Democrat",43.1841394708755,0.448577680525164
"1115",1980,"Washington","Republican",57.0953460948888,0.551422319474836
"1116",1980,"Washington","Democrat",42.9046539051112,0.448577680525164
"1117",1980,"West Virginia","Democrat",52.3697817201298,0.448577680525164
"1118",1980,"West Virginia","Republican",47.6302182798702,0.551422319474836
"1119",1980,"Wisconsin","Republican",52.5903085785603,0.551422319474836
"1120",1980,"Wisconsin","Democrat",47.4096914214397,0.448577680525164
"1121",1980,"Wyoming","Republican",69.1326259781299,0.551422319474836
"1122",1980,"Wyoming","Democrat",30.8673740218701,0.448577680525164
"1123",1976,"Alabama","Democrat",56.666723977855,0.510204081632653
"1124",1976,"Alabama","Republican",43.333276022145,0.489795918367347
"1125",1976,"Alaska","Republican",61.8918287735808,0.489795918367347
"1126",1976,"Alaska","Democrat",38.1081712264192,0.510204081632653
"1127",1976,"Arizona","Republican",58.6133030168962,0.489795918367347
"1128",1976,"Arizona","Democrat",41.3866969831038,0.510204081632653
"1129",1976,"Arkansas","Democrat",65.0488514781992,0.510204081632653
"1130",1976,"Arkansas","Republican",34.9511485218008,0.489795918367347
"1131",1976,"California","Republican",50.9178273068182,0.489795918367347
"1132",1976,"California","Democrat",49.0821726931818,0.510204081632653
"1133",1976,"Colorado","Republican",55.9075438316146,0.489795918367347
"1134",1976,"Colorado","Democrat",44.0924561683854,0.510204081632653
"1135",1976,"Connecticut","Republican",52.6100167062135,0.489795918367347
"1136",1976,"Connecticut","Democrat",47.3899832937865,0.510204081632653
"1137",1976,"Delaware","Democrat",52.7301380893124,0.510204081632653
"1138",1976,"Delaware","Republican",47.2698619106876,0.489795918367347
"1139",1976,"District Of Columbia","Democrat",83.1777223868526,0.510204081632653
"1140",1976,"District Of Columbia","Republican",16.8222776131474,0.489795918367347
"1141",1976,"Florida","Democrat",52.6802018720792,0.510204081632653
"1142",1976,"Florida","Republican",47.3197981279208,0.489795918367347
"1143",1976,"Georgia","Democrat",66.9382948593174,0.510204081632653
"1144",1976,"Georgia","Republican",33.0617051406826,0.489795918367347
"1145",1976,"Hawaii","Democrat",51.2826312382994,0.510204081632653
"1146",1976,"Hawaii","Republican",48.7173687617006,0.489795918367347
"1147",1976,"Idaho","Republican",61.732990625945,0.489795918367347
"1148",1976,"Idaho","Democrat",38.267009374055,0.510204081632653
"1149",1976,"Illinois","Republican",51.0028337436394,0.489795918367347
"1150",1976,"Illinois","Democrat",48.9971662563606,0.510204081632653
"1151",1976,"Indiana","Republican",53.8487778076948,0.489795918367347
"1152",1976,"Indiana","Democrat",46.1512221923052,0.510204081632653
"1153",1976,"Iowa","Republican",50.5161658531524,0.489795918367347
"1154",1976,"Iowa","Democrat",49.4838341468476,0.510204081632653
"1155",1976,"Kansas","Republican",53.8755407625381,0.489795918367347
"1156",1976,"Kansas","Democrat",46.1244592374619,0.510204081632653
"1157",1976,"Kentucky","Democrat",53.6540286466435,0.510204081632653
"1158",1976,"Kentucky","Republican",46.3459713533565,0.489795918367347
"1159",1976,"Louisiana","Democrat",52.9595751478807,0.510204081632653
"1160",1976,"Louisiana","Republican",47.0404248521193,0.489795918367347
"1161",1976,"Maine","Republican",50.4311788970954,0.489795918367347
"1162",1976,"Maine","Democrat",49.5688211029046,0.510204081632653
"1163",1976,"Maryland","Democrat",53.0354199234364,0.510204081632653
"1164",1976,"Maryland","Republican",46.9645800765636,0.489795918367347
"1165",1976,"Massachusetts","Democrat",58.1146221711059,0.510204081632653
"1166",1976,"Massachusetts","Republican",41.8853778288941,0.489795918367347
"1167",1976,"Michigan","Republican",52.74377404987,0.489795918367347
"1168",1976,"Michigan","Democrat",47.25622595013,0.510204081632653
"1169",1976,"Minnesota","Democrat",56.6419819719711,0.510204081632653
"1170",1976,"Minnesota","Republican",43.3580180280289,0.489795918367347
"1171",1976,"Mississippi","Democrat",50.9678885287533,0.510204081632653
"1172",1976,"Mississippi","Republican",49.0321114712467,0.489795918367347
"1173",1976,"Missouri","Democrat",51.8419071257588,0.510204081632653
"1174",1976,"Missouri","Republican",48.1580928742412,0.489795918367347
"1175",1976,"Montana","Republican",53.7843461459862,0.489795918367347
"1176",1976,"Montana","Democrat",46.2156538540138,0.510204081632653
"1177",1976,"Nebraska","Republican",60.6264514473968,0.489795918367347
"1178",1976,"Nebraska","Democrat",39.3735485526032,0.510204081632653
"1179",1976,"Nevada","Republican",52.2693959288162,0.489795918367347
"1180",1976,"Nevada","Democrat",47.7306040711838,0.510204081632653
"1181",1976,"New Hampshire","Republican",55.7392529528149,0.489795918367347
"1182",1976,"New Hampshire","Democrat",44.2607470471851,0.510204081632653
"1183",1976,"New Jersey","Republican",51.1006684739507,0.489795918367347
"1184",1976,"New Jersey","Democrat",48.8993315260493,0.510204081632653
"1185",1976,"New Mexico","Republican",51.2447675165488,0.489795918367347
"1186",1976,"New Mexico","Democrat",48.7552324834512,0.510204081632653
"1187",1976,"New York","Democrat",53.4451946087019,0.510204081632653
"1188",1976,"New York","Republican",46.5548053912981,0.489795918367347
"1189",1976,"North Carolina","Democrat",55.553292498465,0.510204081632653
"1190",1976,"North Carolina","Republican",44.446707501535,0.489795918367347
"1191",1976,"North Dakota","Republican",53.0380105051732,0.489795918367347
"1192",1976,"North Dakota","Democrat",46.9619894948268,0.510204081632653
"1193",1976,"Ohio","Democrat",50.1163545966486,0.510204081632653
"1194",1976,"Ohio","Republican",49.8836454033514,0.489795918367347
"1195",1976,"Oklahoma","Republican",50.6152205166257,0.489795918367347
"1196",1976,"Oklahoma","Democrat",49.3847794833743,0.510204081632653
"1197",1976,"Oregon","Republican",50.0871731769203,0.489795918367347
"1198",1976,"Oregon","Democrat",49.9128268230797,0.510204081632653
"1199",1976,"Pennsylvania","Democrat",51.3571390921736,0.510204081632653
"1200",1976,"Pennsylvania","Republican",48.6428609078264,0.489795918367347
"1201",1976,"Rhode Island","Democrat",55.672377318806,0.510204081632653
"1202",1976,"Rhode Island","Republican",44.327622681194,0.489795918367347
"1203",1976,"South Carolina","Democrat",56.5661090449159,0.510204081632653
"1204",1976,"South Carolina","Republican",43.4338909550841,0.489795918367347
"1205",1976,"South Dakota","Republican",50.7430343668048,0.489795918367347
"1206",1976,"South Dakota","Democrat",49.2569656331952,0.510204081632653
"1207",1976,"Tennessee","Democrat",56.5729445805317,0.510204081632653
"1208",1976,"Tennessee","Republican",43.4270554194683,0.489795918367347
"1209",1976,"Texas","Democrat",51.5985032283771,0.510204081632653
"1210",1976,"Texas","Republican",48.4014967716229,0.489795918367347
"1211",1976,"Utah","Republican",64.9800583825944,0.489795918367347
"1212",1976,"Utah","Democrat",35.0199416174056,0.510204081632653
"1213",1976,"Vermont","Republican",56.338636810057,0.489795918367347
"1214",1976,"Vermont","Democrat",43.661363189943,0.510204081632653
"1215",1976,"Virginia","Republican",50.6864188554637,0.489795918367347
"1216",1976,"Virginia","Democrat",49.3135811445363,0.510204081632653
"1217",1976,"Washington","Republican",52.0202935677952,0.489795918367347
"1218",1976,"Washington","Democrat",47.9797064322048,0.510204081632653
"1219",1976,"West Virginia","Democrat",58.0695186453323,0.510204081632653
"1220",1976,"West Virginia","Republican",41.9304813546677,0.489795918367347
"1221",1976,"Wisconsin","Democrat",50.8616436674997,0.510204081632653
"1222",1976,"Wisconsin","Republican",49.1383563325003,0.489795918367347
"1223",1976,"Wyoming","Republican",59.8344046051782,0.489795918367347
"1224",1976,"Wyoming","Democrat",40.1655953948218,0.510204081632653
"1225",1972,"Alabama","Democrat",26.0670397636421,0.381873727087576
"1226",1972,"Alabama","Republican",73.9329602363579,0.618126272912424
"1227",1972,"Alaska","Democrat",37.3284569047511,0.381873727087576
"1228",1972,"Alaska","Republican",62.6715430952489,0.618126272912424
"1229",1972,"Arizona","Democrat",33.0156048371004,0.381873727087576
"1230",1972,"Arizona","Republican",66.9843951628996,0.618126272912424
"1231",1972,"Arkansas","Democrat",30.8537966338323,0.381873727087576
"1232",1972,"Arkansas","Republican",69.1462033661677,0.618126272912424
"1233",1972,"California","Democrat",43.0288626696177,0.381873727087576
"1234",1972,"California","Republican",56.9711373303823,0.618126272912424
"1235",1972,"Colorado","Democrat",35.5900596331413,0.381873727087576
"1236",1972,"Colorado","Republican",64.4099403668587,0.618126272912424
"1237",1972,"Connecticut","Democrat",40.6582636846108,0.381873727087576
"1238",1972,"Connecticut","Republican",59.3417363153892,0.618126272912424
"1239",1972,"Delaware","Democrat",39.66772696011,0.381873727087576
"1240",1972,"Delaware","Republican",60.33227303989,0.618126272912424
"1241",1972,"District Of Columbia","Democrat",78.3694497491603,0.381873727087576
"1242",1972,"District Of Columbia","Republican",21.6305502508397,0.618126272912424
"1243",1972,"Florida","Democrat",27.8785547130374,0.381873727087576
"1244",1972,"Florida","Republican",72.1214452869626,0.618126272912424
"1245",1972,"Georgia","Democrat",24.7244081040114,0.381873727087576
"1246",1972,"Georgia","Republican",75.2755918959886,0.618126272912424
"1247",1972,"Hawaii","Democrat",37.5208122127915,0.381873727087576
"1248",1972,"Hawaii","Republican",62.4791877872085,0.618126272912424
"1249",1972,"Idaho","Democrat",28.8447949751972,0.381873727087576
"1250",1972,"Idaho","Republican",71.1552050248028,0.618126272912424
"1251",1972,"Illinois","Democrat",40.6978740021325,0.381873727087576
"1252",1972,"Illinois","Republican",59.3021259978675,0.618126272912424
"1253",1972,"Indiana","Democrat",33.5222891184366,0.381873727087576
"1254",1972,"Indiana","Republican",66.4777108815634,0.618126272912424
"1255",1972,"Iowa","Democrat",41.2675178994239,0.381873727087576
"1256",1972,"Iowa","Republican",58.7324821005761,0.618126272912424
"1257",1972,"Kansas","Democrat",30.3659480574633,0.381873727087576
"1258",1972,"Kansas","Republican",69.6340519425367,0.618126272912424
"1259",1972,"Kentucky","Democrat",35.4292887109168,0.381873727087576
"1260",1972,"Kentucky","Republican",64.5707112890832,0.618126272912424
"1261",1972,"Louisiana","Democrat",30.2684077263415,0.381873727087576
"1262",1972,"Louisiana","Republican",69.7315922736585,0.618126272912424
"1263",1972,"Maine","Democrat",38.5054742687787,0.381873727087576
"1264",1972,"Maine","Republican",61.4945257312213,0.618126272912424
"1265",1972,"Maryland","Democrat",37.8837767754287,0.381873727087576
"1266",1972,"Maryland","Republican",62.1162232245713,0.618126272912424
"1267",1972,"Massachusetts","Democrat",54.5091298517805,0.381873727087576
